0.000000000000000000e+00,1.066850308406938669e-07,2.009999999999989129e+00
9.333992795111536664e-03,1.066855140020376474e-07,2.009999999999985576e+00
1.866798559022307333e-02,1.066816882015541452e-07,2.010000000000020215e+00
2.800197838533460826e-02,1.066829625338278484e-07,2.010000000000016662e+00
3.733597118044614666e-02,1.066871545196760714e-07,2.009999999999984688e+00
4.666996397555768505e-02,1.066877647818618217e-07,2.009999999999962483e+00
5.600395677066921651e-02,1.066914609340676208e-07,2.010000000000065956e+00
6.533794956578076185e-02,1.066947718304972825e-07,2.009999999999978915e+00
7.467194236089229331e-02,1.066996477818159623e-07,2.010000000000002007e+00
8.400593515600382477e-02,1.067035833598649750e-07,2.009999999999929177e+00
9.333992795111537011e-02,1.067124458287706878e-07,2.009999999999981579e+00
1.026739207462269016e-01,1.067128901015706014e-07,2.009999999999962039e+00
1.120079135413384330e-01,1.067256942033399211e-07,2.010000000000019327e+00
1.213419063364499784e-01,1.067282847114510030e-07,2.009999999999998010e+00
1.306758991315615237e-01,1.067356927943504276e-07,2.010000000000041087e+00
1.400098919266730413e-01,1.067492414512130474e-07,2.010000000000059295e+00
1.493438847217845866e-01,1.067533350069161173e-07,2.010000000000055742e+00
1.586778775168961320e-01,1.067613541844123465e-07,2.010000000000062848e+00
1.680118703120076495e-01,1.067756971889791274e-07,2.009999999999952269e+00
1.773458631071191949e-01,1.067866766397477768e-07,2.010000000000013554e+00
1.866798559022307402e-01,1.067923287497088282e-07,2.009999999999938947e+00
1.960138486973422578e-01,1.068059060273626451e-07,2.010000000000024656e+00
2.053478414924538031e-01,1.068221517537766120e-07,2.009999999999962039e+00
2.146818342875653485e-01,1.068348232451610968e-07,2.010000000000010889e+00
2.240158270826768661e-01,1.068431463808485251e-07,2.009999999999950493e+00
2.333498198777884114e-01,1.068573212774598445e-07,2.010000000000025544e+00
2.426838126728999567e-01,1.068744564768618884e-07,2.010000000000008669e+00
2.520178054680115021e-01,1.068933261469579211e-07,2.009999999999971365e+00
2.613517982631230474e-01,1.069063210568599628e-07,2.010000000000032649e+00
2.706857910582345372e-01,1.069186575785543461e-07,2.009999999999993125e+00
2.800197838533460826e-01,1.069358735597829930e-07,2.009999999999951381e+00
2.893537766484576279e-01,1.069580809938045892e-07,2.010000000000060627e+00
2.986877694435691732e-01,1.069776496053325763e-07,2.009999999999957154e+00
3.080217622386807186e-01,1.069928647072158460e-07,2.009999999999958487e+00
3.173557550337922639e-01,1.070086684811480417e-07,2.010000000000034870e+00
3.266897478289038093e-01,1.070288056414100802e-07,2.009999999999945164e+00
3.360237406240152991e-01,1.070511959520073446e-07,2.009999999999964260e+00
3.453577334191268444e-01,1.070751177987300714e-07,2.009999999999938503e+00
3.546917262142383898e-01,1.070982718635800279e-07,2.009999999999978471e+00
3.640257190093499351e-01,1.071180316442361073e-07,2.009999999999947828e+00
3.733597118044614804e-01,1.071372278669526389e-07,2.010000000000063736e+00
3.826937045995730258e-01,1.071590527462112147e-07,2.009999999999992237e+00
3.920276973946845156e-01,1.071842822738768598e-07,2.009999999999977582e+00
4.013616901897960609e-01,1.072101135118369611e-07,2.010000000000021991e+00
4.106956829849076063e-01,1.072379825607201522e-07,2.009999999999998010e+00
4.200296757800191516e-01,1.072654569750827306e-07,2.009999999999930509e+00
4.293636685751306969e-01,1.072903126922503255e-07,2.009999999999998899e+00
4.386976613702422423e-01,1.073140095710375285e-07,2.010000000000055742e+00
4.480316541653537321e-01,1.073389527545666655e-07,2.010000000000054854e+00
4.573656469604652774e-01,1.073665789280060700e-07,2.010000000000040643e+00
4.666996397555768228e-01,1.073966290246585018e-07,2.009999999999959375e+00
4.760336325506883681e-01,1.074269302039797585e-07,2.010000000000030429e+00
4.853676253457999135e-01,1.074589671750202695e-07,2.010000000000029985e+00
4.947016181409114588e-01,1.074914368328814614e-07,2.010000000000010889e+00
5.040356109360230041e-01,1.075222627811014766e-07,2.009999999999958487e+00
5.133696037311344940e-01,1.075517633724107504e-07,2.009999999999938503e+00
5.227035965262460948e-01,1.075812486895099673e-07,2.010000000000062403e+00
5.320375893213575846e-01,1.076121523336496064e-07,2.009999999999954934e+00
5.413715821164690745e-01,1.076451539016812974e-07,2.010000000000073506e+00
5.507055749115806753e-01,1.076802155231197474e-07,2.010000000000025100e+00
5.600395677066921651e-01,1.077161454944883648e-07,2.010000000000018883e+00
5.693735605018037660e-01,1.077523073079163282e-07,2.010000000000004228e+00
5.787075532969152558e-01,1.077904120421951581e-07,2.009999999999960707e+00
5.880415460920268567e-01,1.078281805707204061e-07,2.010000000000040643e+00
5.973755388871383465e-01,1.078648366574534549e-07,2.010000000000021103e+00
6.067095316822498363e-01,1.079007040871385205e-07,2.010000000000038867e+00
6.160435244773614372e-01,1.079366034063045638e-07,2.009999999999976694e+00
6.253775172724729270e-01,1.079734236398535945e-07,2.010000000000049525e+00
6.347115100675845278e-01,1.080118276983712228e-07,2.009999999999962483e+00
6.440455028626960177e-01,1.080520592182881157e-07,2.010000000000002007e+00
6.533794956578076185e-01,1.080938255159700558e-07,2.010000000000057518e+00
6.627134884529191083e-01,1.081362369499780680e-07,2.010000000000054854e+00
6.720474812480305982e-01,1.081789273638382167e-07,2.009999999999979359e+00
6.813814740431421990e-01,1.082234023488543754e-07,2.009999999999999787e+00
6.907154668382536888e-01,1.082681996762935591e-07,2.010000000000045528e+00
7.000494596333652897e-01,1.083123926026810579e-07,2.010000000000005560e+00
7.093834524284767795e-01,1.083560301324249297e-07,2.010000000000011333e+00
7.187174452235882693e-01,1.083993915675909999e-07,2.009999999999979359e+00
7.280514380186998702e-01,1.084430196621367885e-07,2.010000000000136122e+00
7.373854308138113600e-01,1.084875074407325606e-07,2.010000000000096598e+00
7.467194236089229609e-01,1.085332368047521254e-07,2.010000000000086384e+00
7.560534164040344507e-01,1.085804719505418538e-07,2.010000000000027764e+00
7.653874091991460515e-01,1.086286248550017658e-07,2.010000000000090381e+00
7.747214019942575414e-01,1.086775093205379346e-07,2.010000000000081943e+00
7.840553947893690312e-01,1.087277443181279763e-07,2.010000000000053522e+00
7.933893875844806320e-01,1.087788840999444750e-07,2.009999999999934506e+00
8.027233803795921219e-01,1.088301772468813936e-07,2.009999999999951381e+00
8.120573731747037227e-01,1.088824033846474299e-07,2.010000000000061071e+00
8.213913659698152125e-01,1.089360860664316404e-07,2.010000000000032205e+00
8.307253587649268134e-01,1.089901398313615141e-07,2.009999999999978026e+00
8.400593515600383032e-01,1.090440481942444763e-07,2.009999999999958931e+00
8.493933443551497930e-01,1.090976907183205493e-07,2.010000000000027764e+00
8.587273371502613939e-01,1.091512035243734056e-07,2.009999999999986464e+00
8.680613299453728837e-01,1.092049288774176149e-07,2.010000000000021103e+00
8.773953227404844846e-01,1.092590908806910800e-07,2.010000000000127685e+00
8.867293155355959744e-01,1.093168385282186464e-07,2.010000000000122355e+00
8.960633083307074642e-01,1.093723450224251996e-07,2.010000000000193854e+00
9.053973011258190651e-01,1.094287445424733749e-07,2.010000000000061071e+00
9.147312939209305549e-01,1.094862748382056792e-07,2.010000000000146336e+00
9.240652867160421557e-01,1.095450722607051894e-07,2.010000000000022435e+00
9.333992795111536456e-01,1.096051484069523228e-07,2.010000000000011777e+00
9.427332723062652464e-01,1.096663181823716591e-07,2.010000000000099263e+00
9.520672651013767362e-01,1.097284120596669866e-07,2.010000000000005560e+00
9.614012578964882261e-01,1.097909768539851679e-07,2.009999999999988685e+00
9.707352506915998269e-01,1.098538065093456173e-07,2.009999999999979359e+00
9.800692434867113167e-01,1.099181686827027116e-07,2.009999999999944276e+00
9.894032362818229176e-01,1.099835053628339398e-07,2.009999999999996678e+00
9.987372290769344074e-01,1.100492525523117335e-07,2.009999999999954046e+00
1.008071221872046008e+00,1.101133134231938453e-07,2.009999999999984688e+00
1.017405214667157498e+00,1.101803930471462319e-07,2.010000000000050857e+00
1.026739207462268988e+00,1.102475983020666065e-07,2.009999999999951381e+00
1.036073200257380478e+00,1.103148477756786996e-07,2.010000000000016218e+00
1.045407193052492190e+00,1.103821927492380804e-07,2.010000000000056186e+00
1.054741185847603679e+00,1.104497705184444081e-07,2.010000000000000231e+00
1.064075178642715169e+00,1.105177659155534313e-07,2.010000000000025544e+00
1.073409171437826659e+00,1.105863800906334886e-07,2.009999999999883435e+00
1.082743164232938149e+00,1.106558054545248170e-07,2.009999999999813713e+00
1.092077157028049861e+00,1.107262056238752856e-07,2.010000000000193854e+00
1.101411149823161351e+00,1.107976997128952387e-07,2.009999999999821707e+00
1.110745142618272840e+00,1.108703502711771599e-07,2.010000000000207176e+00
1.120079135413384330e+00,1.109441542726789840e-07,2.010000000000173426e+00
1.129413128208496042e+00,1.110191483308142007e-07,2.010000000000125908e+00
1.138747121003607532e+00,1.110949652405862176e-07,2.010000000000053078e+00
1.148081113798719022e+00,1.111714786287169518e-07,2.009999999999976694e+00
1.157415106593830512e+00,1.112483781538214870e-07,2.009999999999933618e+00
1.166749099388942001e+00,1.113259586550624525e-07,2.009999999999957154e+00
1.176083092184053713e+00,1.114049694335589267e-07,2.010000000000012221e+00
1.185417084979165203e+00,1.114848402094486797e-07,2.009999999999993570e+00
1.194751077774276693e+00,1.115653550341547349e-07,2.009999999999994458e+00
1.204085070569388183e+00,1.116462388111363220e-07,2.010000000000029097e+00
1.213419063364499673e+00,1.117273961927840096e-07,2.010000000000062848e+00
1.222753056159611385e+00,1.118088173664346885e-07,2.009999999999956266e+00
1.232087048954722874e+00,1.118905545596289004e-07,2.010000000000037090e+00
1.241421041749834364e+00,1.119727020111488433e-07,2.009999999999984244e+00
1.250755034544945854e+00,1.120554113195528427e-07,2.009999999999966924e+00
1.260089027340057344e+00,1.121387513082377570e-07,2.010000000000028653e+00
1.269423020135169056e+00,1.122228788035505830e-07,2.010000000000005560e+00
1.278757012930280546e+00,1.123079104599817912e-07,2.010000000000016662e+00
1.288091005725392035e+00,1.123939430654248237e-07,2.009999999999967812e+00
1.297424998520503525e+00,1.124810467893776988e-07,2.009999999999921627e+00
1.306758991315615237e+00,1.125692597579922021e-07,2.009999999999944720e+00
1.316092984110726727e+00,1.126585837833344410e-07,2.010000000000196962e+00
1.325426976905838217e+00,1.127489810939385180e-07,2.010000000000159215e+00
1.334760969700949707e+00,1.128403719178545688e-07,2.010000000000073062e+00
1.344094962496061196e+00,1.129309978674359688e-07,2.009999999999848352e+00
1.353428955291172908e+00,1.130238674683349199e-07,2.010000000000184528e+00
1.362762948086284398e+00,1.131176816505805313e-07,2.010000000000055298e+00
1.372096940881395888e+00,1.132122967529217469e-07,2.010000000000092157e+00
1.381430933676507378e+00,1.133075254571192454e-07,2.009999999999998455e+00
1.390764926471618868e+00,1.134032145188981623e-07,2.010000000000042419e+00
1.400098919266730579e+00,1.135001627474352491e-07,2.009999999999957154e+00
1.409432912061842069e+00,1.135983346750927001e-07,2.009999999999964704e+00
1.418766904856953559e+00,1.136974197622057079e-07,2.010000000000047304e+00
1.428100897652065049e+00,1.137972026481415393e-07,2.009999999999941611e+00
1.437434890447176539e+00,1.138975463661450125e-07,2.010000000000029985e+00
1.446768883242288251e+00,1.139983775482298896e-07,2.009999999999935394e+00
1.456102876037399740e+00,1.140996734369837823e-07,2.010000000000047304e+00
1.465436868832511230e+00,1.142014504742379406e-07,2.010000000000027764e+00
1.474770861627622720e+00,1.143037543086333255e-07,2.010000000000060183e+00
1.484104854422734432e+00,1.144067079171421117e-07,2.009999999999935838e+00
1.493438847217845922e+00,1.145102798525064516e-07,2.009999999999987796e+00
1.502772840012957412e+00,1.146146089634988179e-07,2.010000000000018439e+00
1.512106832808068901e+00,1.147197810690051907e-07,2.009999999999941611e+00
1.521440825603180391e+00,1.148258776141077566e-07,2.009999999999958042e+00
