0.000000000000000000e+00,4.218928008057155580e-06,1.856875000000018261e+00
9.210788550043581130e-03,4.218949924659087988e-06,1.856875000000065112e+00
1.842157710008716226e-02,4.218772577558821624e-06,1.856875000000074216e+00
2.763236565013074339e-02,4.219936678080451501e-06,1.856875000000113518e+00
3.684315420017432452e-02,4.218863797984001804e-06,1.856875000000034470e+00
4.605394275021790218e-02,4.219466250471203766e-06,1.856875000000114184e+00
5.526473130026148678e-02,4.219448529120941864e-06,1.856874999999992282e+00
6.447551985030507138e-02,4.220007721902577760e-06,1.856875000000129061e+00
7.368630840034864904e-02,4.219630865159983196e-06,1.856874999999903686e+00
8.289709695039222670e-02,4.220219342244247796e-06,1.856875000000118181e+00
9.210788550043580436e-02,4.219978365277692570e-06,1.856874999999990505e+00
1.013186740504793959e-01,4.220624687213560047e-06,1.856875000000087761e+00
1.105294626005229736e-01,4.220546250209232735e-06,1.856875000000078213e+00
1.197402511505665512e-01,4.220534628233861046e-06,1.856874999999938325e+00
1.289510397006101428e-01,4.221273867162380344e-06,1.856875000000018705e+00
1.381618282506537065e-01,4.221261374657569037e-06,1.856874999999984288e+00
1.473726168006972981e-01,4.221457099829987748e-06,1.856874999999935438e+00
1.565834053507408896e-01,4.222258574117674131e-06,1.856875000000066001e+00
1.657941939007844534e-01,4.222344377985725001e-06,1.856874999999978071e+00
1.750049824508280449e-01,4.222422243363105995e-06,1.856875000000011156e+00
1.842157710008716087e-01,4.222811765715822299e-06,1.856875000000020925e+00
1.934265595509152003e-01,4.223983122930381940e-06,1.856875000000050457e+00
2.026373481009587918e-01,4.223653206665052771e-06,1.856875000000094422e+00
2.118481366510023556e-01,4.224090435666104232e-06,1.856875000000035136e+00
2.210589252010459471e-01,4.224606392454514137e-06,1.856875000000064224e+00
2.302697137510895387e-01,4.225200915228619109e-06,1.856875000000112852e+00
2.394805023011331024e-01,4.225804135645719175e-06,1.856875000000096865e+00
2.486912908511766940e-01,4.226043214999250824e-06,1.856875000000045794e+00
2.579020794012202855e-01,4.226576123933259423e-06,1.856875000000064890e+00
2.671128679512638771e-01,4.227190086760077164e-06,1.856874999999937659e+00
2.763236565013074131e-01,4.227882479289214606e-06,1.856875000000111076e+00
2.855344450513510046e-01,4.228262439670685391e-06,1.856875000000032250e+00
2.947452336013945962e-01,4.229121315786061199e-06,1.856874999999987175e+00
3.039560221514381877e-01,4.229501247134408761e-06,1.856875000000067555e+00
3.131668107014817792e-01,4.230194026103471741e-06,1.856875000000073328e+00
3.223775992515253153e-01,4.231195331314593477e-06,1.856875000000133724e+00
3.315883878015689068e-01,4.231786042545419609e-06,1.856875000000134168e+00
3.407991763516124983e-01,4.232226886537074177e-06,1.856875000000044906e+00
3.500099649016560899e-01,4.232763425582955327e-06,1.856874999999958753e+00
3.592207534516996814e-01,4.233501130535708390e-06,1.856874999999909015e+00
3.684315420017432174e-01,4.234632314837604820e-06,1.856874999999955644e+00
3.776423305517868090e-01,4.235583696761634120e-06,1.856874999999934994e+00
3.868531191018304005e-01,4.236457546035138272e-06,1.856875000000146825e+00
3.960639076518739921e-01,4.237144589589045683e-06,1.856875000000111520e+00
4.052746962019175836e-01,4.237764865455460021e-06,1.856875000000038467e+00
4.144854847519611751e-01,4.238470517578109983e-06,1.856874999999988507e+00
