1.989999999999999991e+00,7.779913513074172560e-01
2.223434343434343319e+00,7.279787976431214558e-01
2.456868686868686869e+00,6.830011316663077148e-01
2.690303030303030418e+00,6.428723810781260539e-01
2.923737373737373968e+00,6.070716532023818779e-01
3.157171717171717518e+00,5.750311037970077255e-01
3.390606060606060623e+00,5.462287477607673525e-01
3.624040404040404173e+00,5.202124172245770062e-01
3.857474747474747723e+00,4.965995117961284344e-01
4.090909090909090828e+00,4.750690330769915537e-01
4.324343434343434822e+00,4.553520463621984482e-01
4.557777777777777928e+00,4.372227528573104927e-01
4.791212121212121922e+00,4.204908188703069816e-01
5.024646464646465027e+00,4.049950244970694779e-01
5.258080808080808133e+00,3.905980918811607916e-01
5.491515151515152127e+00,3.771825023237503349e-01
5.724949494949495232e+00,3.646471180755974095e-01
5.958383838383839226e+00,3.529044498537889929e-01
6.191818181818182332e+00,3.418784395190785919e-01
6.425252525252526326e+00,3.315026532285900163e-01
6.658686868686869431e+00,3.217188021049989244e-01
6.892121212121213425e+00,3.124755250055786249e-01
7.125555555555556531e+00,3.037273818608760001e-01
7.358989898989899636e+00,2.954340169380670345e-01
7.592424242424243630e+00,2.875594598809673164e-01
7.825858585858586736e+00,2.800715390063577837e-01
8.059292929292929841e+00,2.729413865121897986e-01
8.292727272727272947e+00,2.661430193063066274e-01
8.526161616161616053e+00,2.596529823489638900e-01
8.759595959595960935e+00,2.534500439145297435e-01
8.993030303030304040e+00,2.475149341682329474e-01
9.226464646464647146e+00,2.418301200375241600e-01
9.459898989898990251e+00,2.363796106239973438e-01
9.693333333333333357e+00,2.311487884183606734e-01
9.926767676767678239e+00,2.261242624014861979e-01
1.016020202020202134e+01,2.212937397791643612e-01
1.039363636363636445e+01,2.166459136378892369e-01
1.062707070707070933e+01,2.121703642542723811e-01
1.086050505050505244e+01,2.078574721487198018e-01
1.109393939393939554e+01,2.036983412772143121e-01
1.132737373737373865e+01,1.996847309998987796e-01
1.156080808080808175e+01,1.958089956711236146e-01
1.179424242424242664e+01,1.920640308668797314e-01
1.202767676767676974e+01,1.884432254083084901e-01
1.226111111111111285e+01,1.849404184603281043e-01
1.249454545454545595e+01,1.815498610853836792e-01
1.272797979797979906e+01,1.782661817177831065e-01
1.296141414141414394e+01,1.750843550964787387e-01
1.319484848484848705e+01,1.719996742556304248e-01
1.342828282828283015e+01,1.690077252247247919e-01
1.366171717171717326e+01,1.661043641348616540e-01
1.389515151515151636e+01,1.632856964661946186e-01
1.412858585858586125e+01,1.605480582045588356e-01
1.436202020202020435e+01,1.578879987037251631e-01
1.459545454545454746e+01,1.553022650743082211e-01
1.482888888888889056e+01,1.527877879416213724e-01
1.506232323232323367e+01,1.503416684332184450e-01
1.529575757575757855e+01,1.479611662729075905e-01
1.552919191919192166e+01,1.456436888720368250e-01
1.576262626262626476e+01,1.433867813210636111e-01
1.599606060606060787e+01,1.411881171950860603e-01
1.622949494949494920e+01,1.390454900964875617e-01
1.646292929292929585e+01,1.369568058659615395e-01
1.669636363636363896e+01,1.349200754005670522e-01
1.692979797979798207e+01,1.329334080238008808e-01
1.716323232323232517e+01,1.309950053583349427e-01
1.739666666666666828e+01,1.291031556571100025e-01
1.763010101010101138e+01,1.272562285528856529e-01
1.786353535353535449e+01,1.254526701903063146e-01
1.809696969696969759e+01,1.236909987080452161e-01
1.833040404040404070e+01,1.219698000417358819e-01
1.856383838383838381e+01,1.202877240211502191e-01
1.879727272727272691e+01,1.186434807376063882e-01
1.903070707070707002e+01,1.170358371598362590e-01
1.926414141414141667e+01,1.154636139784818993e-01
1.949757575757575978e+01,1.139256826612475432e-01
1.973101010101010289e+01,1.124209627023154690e-01
1.996444444444444599e+01,1.109484190510848511e-01
2.019787878787878910e+01,1.095070597066141321e-01
2.043131313131313220e+01,1.080959334653087273e-01
2.066474747474747531e+01,1.067141278104829089e-01
2.089818181818181841e+01,1.053607669333562202e-01
2.113161616161616152e+01,1.040350098759650760e-01
2.136505050505050463e+01,1.027360487871967487e-01
2.159848484848485128e+01,1.014631072839365655e-01
2.183191919191919439e+01,1.002154389099139120e-01
2.206535353535353750e+01,9.899232568546444122e-02
2.229878787878788060e+01,9.779307674194744060e-02
2.253222222222222371e+01,9.661702703504522483e-02
2.276565656565656681e+01,9.546353613162804341e-02
2.299909090909090992e+01,9.433198706528155009e-02
2.323252525252525302e+01,9.322178525594944365e-02
2.346595959595959613e+01,9.213235748950236725e-02
2.369939393939393923e+01,9.106315095335099086e-02
2.393282828282828589e+01,9.001363232450906859e-02
2.416626262626262900e+01,8.898328690677363706e-02
2.439969696969697210e+01,8.797161781393375568e-02
2.463313131313131521e+01,8.697814519613740469e-02
2.486656565656565832e+01,8.600240550675219975e-02
2.510000000000000142e+01,8.504395080724927447e-02
